sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
169,46,17,6208.41,1178.8,6097.91,1.21
169,46,22,3445.29,825.12,3364.98,1.23
169,47,1,2730.33,563.91,2669.55,1.24
169,47,6,3015.48,594.18,2961.49,1.21
169,47,11,4623.65,726.05,4569.09,1.17
169,47,16,5713.33,1293.02,5577.84,1.24
169,47,21,3990.63,604.2,3946.43,1.16
169,48,0,2159.06,422.37,2122.58,1.2
169,48,5,2046.23,306.59,2024.16,1.16
169,48,10,4230.56,1010,4110.21,1.27
169,48,15,4513.77,1007.1,4419.88,1.22
169,48,20,4051.48,846.18,3973.66,1.21
169,49,4,2196.75,549.76,2129.77,1.28
169,49,9,4277.21,1186.69,4121.47,1.31
169,49,14,4334.89,1060.11,4090.54,1.54
169,49,19,5082.42,1084.42,4964.1,1.25
169,50,7,4212.25,904.7,4115.04,1.24
169,50,12,4571.5,669.58,4527.12,1.15
169,50,17,6214.02,1516.01,6033.96,1.27
169,50,22,3630.07,763.69,3562.69,1.2
169,51,6,2673.09,467.9,2634.47,1.18
169,51,11,5470.86,1426.69,5291.75,1.29
169,51,16,5585.17,1324.86,5441.75,1.25
169,51,21,4197.08,629.41,4153.19,1.15
169,52,0,2503.5,398.83,2470.95,1.18
169,52,5,2649.74,491.38,2607.58,1.19
169,52,10,3897.34,888.7,3804.65,1.24
169,52,15,4175.33,920.92,4084.81,1.23
169,52,20,3969.52,765.97,3901.41,1.2
169,53,4,2516.1,438.94,2479.1,1.19
169,53,9,3753.19,1036.64,3616.15,1.31
169,53,14,3598.54,648.21,3541.73,1.19
169,53,19,4477.35,1151.14,4320.97,1.32
169,54,3,2351.02,447.59,2310.93,1.2
169,54,8,4007.27,1146.21,3843.17,1.34
169,54,13,3581.56,716.12,3516.02,1.21
169,54,18,5277.33,1248.99,5128.54,1.27
169,54,23,2697.63,503.76,2652.94,1.2
169,55,2,2627.18,574.65,2571.77,1.22
169,55,7,3494.34,730.47,3418.42,1.23
169,55,12,3675.83,706.86,3612.82,1.2
169,55,17,5063.04,1300.13,4898.12,1.3
169,55,22,3239.92,631.09,3180.2,1.21
169,56,1,2564.67,334.84,2544.45,1.13
169,56,6,2726,232.8,2715.94,1.09
169,56,11,4279.83,820.91,4205.28,1.2
169,56,16,4843.53,965.5,4746.99,1.22
169,56,21,3709.39,517.9,3672.14,1.15
169,57,10,4036,495.71,4003.75,1.14
169,57,15,4252.69,768.85,4183.66,1.2
169,57,20,4572.22,415.9,4553.14,1.1
169,58,4,2362.33,526.22,2302.89,1.26
169,58,9,4002.27,1138.85,3846.81,1.33
169,58,14,3716.66,727.48,3654.14,1.2
169,58,19,4620.8,1109.32,4491.5,1.27
169,59,8,4465.29,1038.9,4336.25,1.28
169,59,13,3998.33,509.42,3965.76,1.14
169,59,18,5675.96,1412.09,5513.74,1.27
169,59,23,2770.07,504.14,2728.27,1.19
169,61,10,3871.3,1176.04,3721.42,1.31
169,61,15,4070.46,691.26,4012.36,1.19
169,61,20,3976.39,761.08,3901.64,1.22
169,62,9,4425.22,614.16,4384.29,1.14
169,64,12,3191.76,527.61,3150.04,1.17
169,64,17,4360.22,1251.25,4212.83,1.29
169,64,22,2679.6,457.35,2640.82,1.19
169,65,16,3772.88,917.36,3680.84,1.24
169,66,0,2010.67,492.27,1957.84,1.25
169,66,5,2049.04,403.4,2017,1.18
169,66,10,3835.44,858.25,3742.93,1.25
169,66,15,3618.93,750.92,3548.82,1.21
169,66,20,3697.75,874.92,3598.97,1.26
169,67,4,2156.95,440.27,2114.79,1.22
169,67,9,3352.57,953.03,3221.28,1.33
169,67,14,3127.46,612.89,3069.6,1.21
169,67,19,4106.49,1019.79,3982.78,1.28
169,68,3,1963.76,404.61,1924.38,1.22
169,68,8,3316.64,958.05,3178.03,1.34
169,68,13,2998.49,629.88,2938.53,1.22
169,68,18,4571.3,1268.83,4396.72,1.33
169,68,23,2265.89,467.28,2220.18,1.22
169,69,2,1762.94,484.55,1700.72,1.32
169,69,7,2567.54,831.53,2448.35,1.36
169,69,12,2796.09,663.51,2725.55,1.25
169,69,17,3814.07,1183.7,3645.27,1.35
169,69,22,2300.67,587.19,2231.66,1.28
169,70,0,1956.4,408.44,1917.29,1.22
169,70,10,3289.77,778.02,3203.93,1.26
169,70,15,3406.43,638.33,3348.88,1.2
169,70,20,3597,860.27,3495.45,1.27
169,71,4,1931.38,428.63,1887.24,1.24
169,71,9,2908.73,789.38,2804.84,1.31
169,71,14,2786.78,604.97,2725.75,1.23
169,71,19,3770.49,954.67,3651.07,1.29
169,73,7,3322.57,1444.78,3067.16,1.47
169,73,12,3354.6,377.74,3333.68,1.12
169,73,17,4508.88,1033.61,4394.5,1.25
169,73,22,2671,176.4,2665.36,1.07
169,74,1,1823.31,368.78,1786.38,1.22
169,74,11,3211.86,654.76,3144.15,1.23
169,74,16,3743.34,1108.96,3606.84,1.31
169,74,21,2997.36,822.3,2897.88,1.29
169,75,0,1123.28,302.78,1084.47,1.31
169,75,5,1098.6,276.85,1068.25,1.26
169,75,10,2460.68,805.52,2338.12,1.38
169,75,15,2119.57,501.13,2063.48,1.26
169,75,20,2219.37,687.52,2123.51,1.34
169,76,4,1649.16,437.57,1595.91,1.29
169,76,9,2625.56,825.14,2503.04,1.36
169,76,14,2431.99,613.11,2361.85,1.27
169,76,19,3246.63,908.04,3124.22,1.32
169,77,3,1810.79,463.87,1751.98,1.29
169,77,8,3139.39,958.87,2993.42,1.37
169,77,13,2345.99,554.52,2285.73,1.25
169,77,18,3675.31,1204.09,3497.36,1.37
169,77,23,1770.38,430.56,1720.67,1.27
169,78,2,1450.76,368.68,1406.08,1.28
169,78,7,2712.25,972.76,2550.64,1.42
169,78,12,2427.79,573.27,2368.76,1.24
169,78,17,3021.72,931.78,2899.74,1.32
169,78,22,1940.44,583.71,1862,1.33
169,79,1,1743.1,352.07,1708.32,1.22
169,79,6,2055.41,503.01,1999.86,1.26
169,79,11,2990.12,586.12,2934.97,1.21
169,79,16,3283.69,956.94,3161.13,1.31
169,79,21,2640.76,665.88,2562.68,1.28
169,80,4,1634.2,419.41,1582.82,1.29
169,80,9,3321.56,1143.1,3146.27,1.39
169,80,14,2568.18,632.91,2499.46,1.26
169,80,19,3227.72,782,3137.56,1.27
169,81,3,1208.73,356.19,1161.25,1.32
169,81,8,2696.81,1034.44,2490,1.51
169,81,13,2059.15,494.99,2006.36,1.25
169,81,18,2996.95,871.52,2882.14,1.32
169,81,23,1457.1,417.63,1406.4,1.3
169,82,2,1796.3,576.31,1729.98,1.29
169,82,7,3221.66,1107.29,3052.24,1.38
169,82,12,3660.02,730.46,3591.78,1.21
169,82,17,4586.05,1259.41,4415.22,1.32
169,82,22,2602.03,647.38,2528.94,1.27
169,83,6,2628.5,560.68,2568.35,1.24
169,83,11,3876.27,728.05,3811.61,1.2
169,83,16,4530.58,1199.13,4396.18,1.27
169,83,21,3392.88,507.76,3354.84,1.16
169,84,0,2000.38,468.2,1952.58,1.24
169,84,5,2092.88,300.39,2073.6,1.14
169,84,10,4198.96,943.79,4099.22,1.24
169,84,15,4016.55,740.74,3957.64,1.18
169,84,20,4029.88,859.28,3946.51,1.22
169,85,4,1749.74,409.12,1704.09,1.26
169,85,9,3672.92,1142.19,3506.95,1.36
169,85,14,2969.58,629.31,2908.55,1.22
169,85,19,3839.8,913.54,3734.83,1.27
169,86,3,1898.7,365.62,1868.41,1.19
169,86,8,4137.34,1204.92,3947.25,1.37
169,86,13,3247.89,547.52,3205.96,1.17
169,86,18,4238.22,948.92,4139.79,1.24
169,86,23,2206.85,465.34,2160.04,1.23
169,87,7,3708.51,1107.43,3557.47,1.33
169,87,12,3677.58,719.24,3616.47,1.19
169,87,17,4641.9,1082.66,4531.55,1.24
169,87,22,2711,622.88,2647.6,1.24
169,88,1,2061.04,432.67,2017.54,1.23
169,88,6,2526.52,628.19,2460.46,1.25
169,88,11,4317.79,819.42,4244.49,1.2
169,88,16,5008.75,1156.58,4879.21,1.26
169,88,21,3486.34,773.37,3402.65,1.25
169,89,0,1596.07,365.99,1557.78,1.24
169,89,5,1520.28,311.06,1491.73,1.21
169,89,10,3450.23,988.45,3312.29,1.33
169,89,15,3320.43,757.74,3231.48,1.27
169,89,20,3114.99,780.88,3021.36,1.28
169,90,3,1229.19,320.93,1192.39,1.27
169,90,8,2995,1228.16,2736.25,1.55
169,90,13,2409.6,556.68,2352.59,1.24
169,90,18,3372.66,934.31,3250.68,1.31
169,90,23,1518.2,391.65,1472.9,1.27
169,91,2,1232.28,388.54,1179.18,1.35
169,91,7,2266.39,998.96,2072.05,1.52
169,91,12,2251.08,708.34,2148.05,1.36
169,91,17,2940.76,1133.81,2743.92,1.45
169,91,22,1727.17,554.36,1651.54,1.34
169,92,1,1789.13,415.92,1741.72,1.26
169,92,6,2000.38,364.03,1967.85,1.2
169,92,11,3561.21,798.57,3468.42,1.26
169,92,16,4154.52,900.16,4058.05,1.24
169,92,21,2806.15,718.14,2721.85,1.27
169,93,10,3979.17,914.4,3863.1,1.28
169,93,15,3761.94,693.55,3707.44,1.18
169,93,20,3243.8,772.57,3136.64,1.31
169,94,4,1515.8,371.94,1477.68,1.24
169,94,9,3579.84,1295.57,3352.98,1.44
169,94,14,2994.77,702.6,2918.82,1.25
169,94,19,3690.4,928.02,3573.45,1.29
169,95,3,2002.94,580.33,1917.89,1.35
169,95,8,4299.31,1225.85,4104.86,1.37
169,95,13,2887.89,666.55,2817.64,1.24
169,95,18,4106.26,982.38,3997.61,1.26
169,95,23,2061.36,466.46,2008.88,1.26
169,96,2,1836.69,449.32,1790.58,1.24
169,96,7,2899.44,924.64,2779.27,1.32
169,96,12,3996.29,810.54,3917.23,1.22
169,96,17,4870.21,1337.54,4688.46,1.32
169,96,22,2646.24,523.77,2595.71,1.22
169,97,16,5615.13,1879.69,5307.35,1.4
169,97,21,4234.4,897.08,4145.09,1.23
169,99,9,4364.67,995,4255.68,1.25
169,99,14,4424,1038.7,4317.86,1.24
169,99,19,4829.5,856.74,4752.92,1.2
110,100,2,782.55,279.85,743.13,1.36
110,100,7,1096.78,269.28,1066.97,1.26
110,100,12,1474.73,353.59,1438.73,1.24
110,100,17,1429.82,395.77,1385.24,1.27
110,100,22,1049.92,367.55,995.26,1.38
110,101,1,738.76,279.01,696.26,1.4
110,101,6,800.61,223.37,771.4,1.32
110,101,11,1343.08,326.32,1304.11,1.29
110,101,16,1226.3,320.87,1190.27,1.27
110,101,21,1114.61,360.35,1065.15,1.34
110,102,0,652,284.45,601.55,1.47
110,102,5,672.71,255.94,631.74,1.41
110,102,10,1189.19,317.23,1150.76,1.29
110,102,15,1074.31,327.51,1032.71,1.31
110,102,20,1088.48,376.82,1034.35,1.36
110,103,4,487.89,258.84,427.97,1.67
110,103,9,637.21,256.56,595.18,1.44
110,103,14,572.73,262.14,526.52,1.51
110,103,19,749.11,318.17,691.05,1.5
110,104,3,197.6,229.16,101.66,3.61
110,104,8,260.43,215.56,171.16,2.9
110,104,13,223.8,220.65,139.02,2.99
110,104,18,299.83,277.13,191.39,3.02
110,104,23,184.06,195.74,108.74,3.11
110,105,2,655.75,547.01,533.93,1.76
110,105,7,748.37,229.34,716.28,1.34
110,105,12,980.99,321.35,933.05,1.37
110,105,17,987.33,325.83,941.43,1.35
110,105,22,756.52,297.08,703.97,1.49
110,106,1,561.72,259.77,518.64,1.46
110,106,6,618.26,232.95,583.43,1.39
110,106,11,1030.44,308.14,989.84,1.33
110,106,16,930.01,291.21,894.71,1.31
110,106,21,868.06,324.73,818.01,1.4
110,107,10,1430.44,192.72,1417.08,1.15
110,107,15,1360.05,272.51,1337.06,1.19
110,107,20,1546,573.6,1443.95,1.45
110,108,4,623.69,297.23,574.24,1.47
110,108,9,1158.53,292.9,1124.12,1.28
110,108,14,1061.43,305.12,1023.62,1.3
110,108,19,1233.28,400.8,1174.99,1.36
110,109,3,721.45,326.67,660.74,1.5
110,109,8,892.47,320.9,840.35,1.41
110,109,13,949.18,316.02,901.32,1.38
110,109,18,1269.7,504.79,1187.98,1.43
110,109,23,714.91,335.61,653.01,1.51
110,111,0,189.02,209,125.11,2.55
110,111,5,239.61,221.88,164.69,2.47
110,111,10,284.84,205.49,220.34,2.23
110,111,15,261.33,228.98,191.5,2.3
110,111,20,297.41,260.39,215.39,2.37
110,112,4,270.42,209.16,206.31,2.11
110,112,9,466.7,313.57,402.12,1.76
110,112,14,394.2,241.5,332.67,1.81
110,112,19,494.72,339.57,402.49,1.96
110,113,3,495.74,284.79,427.32,1.72
110,113,8,633.16,260.25,586.13,1.48
110,113,13,624.21,256.95,579.75,1.47
110,113,18,764.48,369.6,693.19,1.55
110,113,23,489.7,282.32,424.92,1.69
110,114,2,141.56,162.04,81.99,2.91
110,114,7,204.27,166.55,144,2.51
110,114,12,249.53,226.48,170.07,2.56
110,114,17,231.37,210.27,151.08,2.75
110,114,22,206.86,218.08,120.53,3.04
110,115,1,278.04,221.49,208.22,2.17
110,115,6,321.97,236.44,251.76,2.09
110,115,11,453.9,255.97,383.39,1.9
110,115,16,400.13,259.42,326.99,1.95
110,115,21,370.44,262.64,293.05,2.03
110,116,0,190.33,125.39,151.8,2.1
110,116,5,219.5,159.59,162.94,2.44
110,116,10,313.94,199.03,249.74,2.14
110,116,15,265.37,177.47,210.69,2.11
110,116,20,294.24,192.64,226.68,2.35
110,117,4,650.37,436.13,566.02,1.62
110,117,9,679.26,225.84,648.03,1.35
110,117,14,672.32,303.89,627.42,1.42
110,117,19,832.1,392.83,765.48,1.48
110,118,3,823.73,489.96,713.88,1.66
110,118,8,768.54,291.18,724.08,1.41
110,118,13,826.81,353.86,778.1,1.38
110,118,18,1000.67,432.25,935.68,1.42
110,118,23,677.82,705.2,597.01,1.49
110,119,2,496,294.47,428.95,1.67
110,119,7,599.9,160.2,580.37,1.29
110,119,12,895.55,344.78,851.84,1.34
110,119,17,872.71,357,821.13,1.39
110,119,22,585.11,254.81,540.1,1.48
110,120,0,400.26,222.08,352.06,1.63
110,120,5,438.42,237.08,388.04,1.62
110,120,10,690.88,271.7,645.5,1.44
110,120,15,658.06,300.32,609.04,1.46
110,120,20,693.52,319.95,634.25,1.54
110,121,4,497.38,303.6,430.51,1.69
110,121,9,753.17,324.02,707.93,1.41
110,121,14,690.28,247.65,650.83,1.4
110,121,19,870.78,449.01,787.51,1.54
110,122,3,531.86,206.76,493.07,1.48
110,122,8,641.01,222.73,605.53,1.4
110,122,13,667.58,273.51,619.39,1.47
110,122,18,776.1,315.06,717.19,1.51
110,122,23,505.36,255.8,449.46,1.65
110,123,2,715.59,336.15,634.17,1.66
110,123,7,690.62,285.7,639.18,1.48
110,123,12,866.69,335.83,813.21,1.42
110,123,17,935.33,371.07,878.22,1.41
110,123,22,785.71,341.93,724.99,1.48
110,124,1,868,295.43,830.53,1.32
110,124,6,910.75,327.82,864.15,1.37
110,124,11,1193.04,276.52,1163.95,1.24
110,124,16,1147.44,361.29,1086.13,1.46
110,124,21,1112.28,307.39,1073.94,1.3
110,125,0,779.41,291.95,734.16,1.4
110,125,5,870,305.21,826.63,1.36
110,125,10,1159.45,291.61,1126.69,1.27
110,125,15,1160.93,342.52,1115.97,1.32
110,125,20,1357.15,528.76,1287.21,1.35
110,126,4,857.52,373.75,787.5,1.5
110,126,9,1096.75,328.7,1053.56,1.32
110,126,14,1041.85,358.47,992.55,1.35
110,126,19,1290.81,505.43,1208.4,1.43
110,127,8,904.59,238.36,875.01,1.29
110,127,13,1021.12,355.96,970.95,1.36
110,127,18,1233.28,357.73,1185.59,1.32
110,127,23,870.77,466.49,769.62,1.62
110,128,7,901.16,234.37,874.32,1.27
110,128,12,1318.91,386.99,1271.81,1.3
110,128,17,1321.15,430.1,1262.35,1.34
110,128,22,1116.97,341.04,1069.37,1.34
110,129,6,966.21,289.89,932.49,1.29
110,129,11,1410.4,297.01,1380.7,1.23
110,129,16,1313.51,319.58,1280.35,1.25
110,129,21,1277.77,333.49,1233.85,1.31
110,130,4,977.6,284.68,939.74,1.32
110,130,9,1492.3,390.97,1450.56,1.26
110,130,14,1455.13,352.99,1417.87,1.25
110,130,19,1675.4,523.26,1602.77,1.34
110,131,3,1092.67,409.12,1014.39,1.48
110,131,8,1439.32,336.2,1404.57,1.24
110,131,13,1632.13,425.6,1586.49,1.26
110,131,18,1925.86,527.82,1864.41,1.28
110,131,23,1229.92,351.66,1181.99,1.33
110,132,2,1280.33,201.07,1265.1,1.17
110,132,7,1120.84,276.41,1090.34,1.26
110,132,12,1665.97,466.69,1615.61,1.27
110,132,17,1698.36,504.25,1635.2,1.31
110,132,22,1228.99,332.38,1185.85,1.31
110,133,6,1112.13,510.57,1031.07,1.43
110,133,11,1549.2,604.35,1480.42,1.31
110,133,16,1570.25,648.68,1465.35,1.43
110,133,21,1397.82,319.86,1355.74,1.29
110,134,0,1323.24,491.67,1255.28,1.36
110,134,5,1354.82,326,1320.11,1.25
110,134,10,2112.04,414.07,2072.4,1.21
110,134,15,2057.04,462.89,2012.73,1.23
110,134,20,2025.39,504.48,1973.11,1.25
110,135,4,1067.46,265.32,1038.37,1.26
110,135,9,1854.76,392.03,1816.61,1.22
110,135,14,1816.8,426.52,1772.69,1.24
110,135,19,2106.26,521.82,2051.12,1.25
110,136,8,1758.04,329.99,1727.21,1.21
110,136,13,1894.65,423.92,1855.44,1.22
110,136,18,2289.13,483.65,2241.46,1.23
110,136,23,1354.42,371.08,1307.38,1.3
110,137,7,1629.85,320.75,1598.57,1.22
110,137,12,2120.35,435.29,2079.72,1.21
110,137,17,2212.47,686.97,2116.89,1.34
110,137,22,1438.57,340.5,1398.69,1.27
110,138,1,1569.43,389.06,1525.46,1.26
110,138,6,1808.69,248.98,1791.63,1.15
110,138,11,2914.12,442.26,2880.74,1.16
110,138,16,2764.74,549.08,2717.09,1.2
110,138,21,2493.5,512.75,2446.2,1.21
110,139,0,1556.4,586.23,1471.14,1.38
110,139,5,1513.13,334.89,1480.13,1.23
110,139,10,2629.32,498.55,2580.85,1.22
110,139,15,2641.08,631.47,2578.26,1.24
110,139,20,2386.04,632.2,2315.99,1.27
110,140,3,1727,463.84,1662.41,1.32
110,140,8,2354.22,556.37,2295.3,1.25
110,140,13,2402.21,562.25,2346,1.23
110,140,18,2868.11,594.22,2810.29,1.22
110,140,23,1555.91,405.59,1502.51,1.31
110,141,12,1832.47,328.94,1806.25,1.18
110,141,17,1853.45,390.6,1817.17,1.21
110,141,22,1400.36,306.72,1366.93,1.25
110,142,6,1143.38,118.31,1137.34,1.11
110,142,11,1620.6,256.83,1600.31,1.17
110,142,16,1599.44,410.09,1557.21,1.25
110,142,21,1566.5,274.34,1545.04,1.18
110,143,10,2162.8,420.05,2126.09,1.2
110,143,15,2054.38,439.77,2011.19,1.22
110,143,20,2282.22,493.12,2231.66,1.23
110,144,4,1085.46,433.11,1013.61,1.43
110,144,9,1404.49,281.92,1378.83,1.21
110,144,14,1347.53,363.3,1308.31,1.26
110,144,19,1701.9,487.68,1638.54,1.31
110,145,8,1594.26,341.03,1561.19,1.22
110,145,13,1632.57,353.1,1597.08,1.23
110,145,18,2139.55,525.95,2080.48,1.26
110,145,23,1162.19,316.29,1124.54,1.28
110,146,7,1462.29,262.17,1439.61,1.19
110,146,12,1876.72,422.1,1826.29,1.29
110,146,17,1948.14,419.21,1907.44,1.22
110,146,22,1551.26,426.69,1499.83,1.29
110,147,1,1164.29,626.94,1035.18,1.58
110,147,6,1021.76,287.9,979.98,1.34
110,147,11,1336.3,380.93,1281.33,1.34
110,147,16,1455.07,422.46,1395.74,1.34
110,147,21,1183.41,315.77,1143.17,1.3
110,148,0,1173.67,228.11,1152.91,1.21
110,148,5,1404.41,410.35,1356.78,1.28
110,148,10,1915.99,325.52,1888.71,1.18
110,148,15,1928.38,412.3,1884.58,1.24
110,148,20,1944.61,485.29,1897.71,1.23
110,149,4,1610.57,189.79,1599.6,1.12
110,149,9,2400.38,414.19,2368.8,1.17
110,149,14,2441.56,562.14,2388.96,1.22
110,149,19,2860.59,544.21,2806.73,1.22
110,150,7,1880.55,296.7,1858.93,1.16
110,150,12,2558.48,413.09,2529.4,1.16
110,150,17,2650.24,627.1,2585.76,1.24
110,150,22,1710.96,343.62,1676.19,1.23
110,151,6,1580.55,273.12,1557.53,1.19
110,151,11,2195.77,388.59,2164.54,1.18
110,151,16,2187.42,378.67,2155.45,1.19
110,151,21,1962.02,416.89,1922.9,1.22
110,152,0,1338.33,247.34,1316.08,1.2
110,152,5,1536,485.55,1474.39,1.31
110,152,10,2005,338.15,1977.94,1.18
110,152,15,2037.08,423.31,1999.2,1.21
110,152,20,2127.2,488.93,2083.36,1.21
110,153,9,1899.94,309.42,1876.25,1.17
110,153,14,1807.94,364.46,1774.14,1.21
110,153,19,2360.53,574.24,2290.09,1.28
110,154,3,1634.3,366.03,1593.46,1.25
110,154,8,2658.49,531.35,2607,1.22
110,154,13,2815.78,369.58,2792.47,1.14
110,154,18,3402.17,777.31,3320.62,1.24
110,154,23,1745.44,297.02,1718.62,1.2
110,155,7,2233.08,390.4,2201.8,1.18
110,155,12,2934.33,567.25,2886.08,1.19
110,155,17,3116.56,668.27,3053.08,1.22
110,155,22,2256.18,546.23,2197.25,1.25
110,156,6,2113.32,472.6,2063.05,1.24
110,156,11,3341.29,462.24,3307.85,1.15
110,156,16,3522.29,585.65,3472.61,1.19
110,157,0,1892.45,396.56,1851.11,1.23
110,157,5,2180.94,632.8,2112.28,1.27
110,157,10,3356.99,642.77,3296.2,1.21
110,157,15,3334.37,739.62,3265.91,1.22
110,157,20,3210.58,616.33,3155.81,1.2
110,158,4,1719.08,361.42,1684.54,1.22
110,158,9,3235.73,613.27,3174.21,1.22
110,158,14,3179.71,560.36,3129.84,1.2
110,158,19,3262.13,634.84,3197.51,1.23
110,159,8,2412.24,440.78,2376.24,1.19
110,159,13,2433.41,458.47,2391.81,1.2
110,159,18,2986.6,663.28,2920.73,1.23
110,159,23,1878.8,325.38,1850.47,1.19
110,160,1,1986.57,239.99,1971.86,1.13
110,160,6,2498.93,452.47,2459.32,1.19
110,160,11,3964.35,661.13,3907.42,1.19
110,160,16,3744.75,872.56,3646.78,1.26
110,160,21,3082.38,500.8,3045.38,1.16
110,161,10,3306.68,644.74,3250.95,1.2
110,161,15,3121.56,1000.64,2911.47,1.51
110,161,20,3333.33,409.31,3307.63,1.13
110,162,4,1744,312.4,1717.38,1.19
110,162,9,2679.55,358.04,2656.91,1.14
110,162,14,2767.03,369.13,2742.34,1.14
110,162,19,3270.6,513.47,3232.23,1.16
110,163,8,2602.05,600.22,2544.58,1.23
110,163,13,2569.38,264.04,2555.64,1.11
110,163,18,3307.48,577,3256.56,1.19
110,163,23,1618.71,340.38,1581.97,1.24
110,164,7,2300.75,292.93,2282.81,1.13
110,164,12,2455.42,329.27,2434.21,1.14
110,164,17,2807.96,433.96,2775.17,1.17
110,164,22,2147.3,479.74,2095.1,1.25
110,165,6,3052.42,569.34,2995.51,1.22
110,165,11,4565.47,660.3,4519.45,1.15
110,165,16,4466.38,497.9,4438.76,1.12
110,165,21,3412.5,417.96,3388.15,1.13
110,166,0,2790.38,619.56,2717.25,1.27
110,166,5,2486.78,367.97,2461.04,1.15
110,166,10,4716.96,997.16,4619.98,1.22
110,166,15,4558.5,878.86,4478,1.21
110,166,20,4021.36,464.92,3995.02,1.12
110,167,9,5572.86,829.54,5514.3,1.15
110,167,14,4697.33,651.79,4650.98,1.15
110,170,5,2494.71,382.15,2468.44,1.15
110,170,10,4822.75,832.97,4749.87,1.19
110,170,15,4921.94,1081.71,4825.19,1.21
110,171,4,2047.73,343.37,2021.2,1.17
110,171,9,4283.75,797.33,4209.71,1.21
110,171,14,3916.05,567.51,3876.74,1.15
110,171,19,4118.07,734.15,4046.96,1.21
110,172,8,4043.33,482.35,4012.87,1.13
110,172,13,3657.3,812.66,3567.83,1.25
110,173,7,2021.06,470.45,1973.18,1.24
110,173,12,2493.37,519.51,2445.3,1.21
110,173,17,2463.71,360.38,2436.7,1.16
110,173,22,2042.26,727.52,1955.27,1.31
110,174,6,2360.25,774.02,2265.62,1.31
110,174,11,2906.43,388.95,2881.08,1.14
110,174,16,2958.73,351.31,2939.46,1.12
110,174,21,2704.33,399.71,2675.96,1.15
110,175,10,3039.48,462.37,3006.52,1.16
110,175,15,3257.57,563.36,3208.69,1.19
110,175,20,3306.38,564.13,3255.36,1.2
110,176,9,4222.62,392.57,4203.04,1.1
110,177,8,4027.36,798.98,3939.25,1.24
110,177,13,4043.5,825.09,3958.64,1.23
110,177,23,2862.14,593.93,2798.93,1.24
110,178,22,3421,486.38,3391.08,1.14
110,179,11,3355.21,452.21,3323.92,1.15
110,179,16,3179.79,518.41,3142.59,1.16
110,179,21,3075.86,614.5,3015.23,1.22
110,180,9,1591.18,593.61,1501.64,1.39
110,180,14,1653.06,507.97,1577.67,1.36
110,180,19,2420.71,738.39,2296.1,1.4
110,181,8,2157.39,378.81,2125.37,1.19
110,181,13,2184.73,451.31,2144.08,1.21
110,181,18,2904.03,576.19,2843.7,1.23
110,181,23,1538.11,242.03,1519.91,1.17
110,182,7,2671.17,886.52,2572.26,1.29
110,182,12,2588.3,636.45,2501.54,1.33
110,182,17,3098.36,625.65,3038.7,1.22
110,182,22,2933.92,435.81,2902.59,1.16
110,183,11,2417.9,447.45,2380.24,1.19
110,183,16,2691.42,585.43,2631.4,1.23
110,183,21,2176.57,384.21,2147.7,1.17
110,184,10,2954.9,460.37,2919.59,1.17
110,184,15,3055.33,545.03,3008.19,1.19
110,185,9,2189.56,491.46,2142.98,1.22
110,185,14,2126.24,382.91,2094.83,1.18
110,185,19,2940.09,704.85,2861.12,1.26
110,186,3,1940.88,332.69,1914.36,1.18
110,186,8,2622.23,497.17,2577.09,1.2
110,186,13,2804.7,606.41,2742.42,1.23
110,186,18,3403.24,652.44,3342.33,1.21
110,186,23,2260.8,417.26,2222.83,1.2
110,188,1,412.93,381.7,347.72,1.66
110,188,6,436.92,262.85,392.6,1.54
110,188,11,688.88,375.38,637,1.45
110,188,16,651.31,237.01,617.62,1.37
110,188,21,614.4,264.45,573.19,1.43
110,189,5,1888.67,182.98,1879.76,1.1
110,189,10,3167.39,409.88,3140.78,1.14
110,189,15,2774.1,686.14,2655.29,1.39
110,189,20,3206.5,467.81,3172.48,1.16
110,190,8,3367.38,338.36,3351.65,1.1
110,191,2,1224.89,301.9,1189.06,1.27
110,191,7,1434.26,367.35,1398.68,1.24
110,191,12,1866.11,432.69,1821.15,1.24
110,191,17,1863.15,377.75,1828.95,1.21
110,191,22,1543.62,664.85,1459.59,1.35
110,192,11,2742,628.2,2666.98,1.27
110,192,16,2707.63,624.47,2639.45,1.25
110,192,21,2472.33,356.16,2445.47,1.16
110,193,5,2284.22,756.94,2174.42,1.36
110,193,10,2812.79,411.86,2782.82,1.16
110,193,15,2730.14,545.69,2666.17,1.26
110,193,20,3020.91,594.72,2966.85,1.21
110,194,4,1740.13,377.57,1705.54,1.21
110,194,9,3964,598.4,3920.46,1.16
110,194,14,3209.5,478.59,3176.33,1.15
110,194,19,4016.67,676.25,3949.39,1.21
110,196,7,2769.26,477.09,2730.2,1.18
110,196,12,3570.59,672.13,3507.49,1.21
110,196,17,4442.78,1040.75,4322.12,1.27
110,196,22,2958.27,404.26,2931.39,1.14
110,197,6,2881.39,511.16,2834.16,1.2
110,197,11,4276.44,571.31,4239.33,1.14
110,197,16,4276.8,920.72,4184.25,1.23
110,197,21,3197.44,371.62,3176.45,1.12
110,198,0,1433.59,655.34,1327.25,1.45
110,198,5,1563.57,493.44,1495.84,1.34
110,198,10,1650.14,364.2,1614.68,1.23
